,방송일시,노출(분),마더코드,상품코드,상품명,상품군,브랜드,판매단가,유동인구,취급액
5452,1551194400000000000,20,100253,200864,1047,3,260,30900,8123838,28253000
5453,1551195600000000000,20,100253,200864,1047,3,260,30900,8123838,50181000
5454,1551196800000000000,20,100637,202074,1112,3,289,40900,8123838,24112000
5455,1551198000000000000,20,100637,202074,1112,3,289,40900,8123838,35489000
5456,1551199200000000000,20,100637,202074,1112,3,289,40900,8123838,47784000
5457,1551200400000000000,20,100275,200903,650,6,155,99000,8123838,24587000
5458,1551201600000000000,20,100275,200903,650,6,155,99000,8123838,32784000
5459,1551202800000000000,20,100275,200903,650,6,155,99000,8123838,54242000
5460,1551204000000000000,20,100435,201350,1192,3,308,39900,8123838,39612000
5461,1551205200000000000,20,100435,201350,1192,3,308,39900,8123838,57751000
5462,1551206400000000000,20,100435,201350,1192,3,308,39900,8123838,59741000
5463,1551207600000000000,20,100515,201584,1726,10,431,119000,8123838,9315000
5464,1551208800000000000,20,100515,201584,1726,10,431,119000,8123838,33670000
5465,1551210000000000000,20,100515,201584,1726,10,431,119000,8123838,42107000
5466,1551211200000000000,20,100317,201479,397,3,41,49900,8123838,32040000
5467,1551212400000000000,20,100317,201479,397,3,41,49900,8123838,53201000
5468,1551213600000000000,20,100317,201479,397,3,41,49900,8123838,73267000
5469,1551214800000000000,20,100599,201886,1661,6,410,89000,8123838,29189000
5470,1551214800000000000,20,100599,201907,1677,6,410,89000,8123838,7774000
5471,1551214800000000000,20,100599,201862,1644,6,410,89000,8123838,794000
5472,1551216000000000000,20,100599,201886,1661,6,410,89000,8123838,54147000
5473,1551216000000000000,20,100599,201907,1677,6,410,89000,8123838,13761000
5474,1551216000000000000,20,100599,201862,1644,6,410,89000,8123838,2945000
5475,1551217200000000000,20,100599,201886,1661,6,410,89000,8123838,64411000
5476,1551217200000000000,20,100599,201907,1677,6,410,89000,8123838,15435000
5477,1551217200000000000,20,100599,201862,1644,6,410,89000,8123838,3788000
5478,1551218400000000000,20,100837,202465,805,10,383,218000,8123838,11058000
5479,1551218400000000000,20,100837,202478,1399,10,383,208000,8123838,5308000
5480,1551218400000000000,20,100837,202468,807,10,383,208000,8123838,799000
5481,1551218400000000000,20,100837,202471,1262,10,383,198000,8123838,3618000
5482,1551219600000000000,20,100837,202465,805,10,383,218000,8123838,13399000
5483,1551219600000000000,20,100837,202478,1399,10,383,208000,8123838,9802000
5484,1551219600000000000,20,100837,202468,807,10,383,208000,8123838,6046000
5485,1551219600000000000,20,100837,202471,1262,10,383,198000,8123838,4338000
5486,1551220800000000000,20,100837,202465,805,10,383,218000,8123838,24418000
5487,1551220800000000000,20,100837,202478,1399,10,383,208000,8123838,28568000
5488,1551220800000000000,20,100837,202468,807,10,383,208000,8123838,3046000
5489,1551220800000000000,20,100837,202471,1262,10,383,198000,8123838,11478000
5490,1551222000000000000,20,100599,201871,1652,6,410,59000,8123838,19172000
5491,1551222000000000000,20,100599,201875,1653,6,410,59000,8123838,13460000
5492,1551223200000000000,20,100599,201871,1652,6,410,59000,8123838,21536000
5493,1551223200000000000,20,100599,201875,1653,6,410,59000,8123838,14803000
5494,1551224400000000000,20,100599,201871,1652,6,410,59000,8123838,34163000
5495,1551224400000000000,20,100599,201875,1653,6,410,59000,8123838,22739000
5496,1551225600000000000,30,100209,200747,665,10,153,188000,8123838,4947000
5497,1551225600000000000,30,100209,200752,1260,10,153,168000,8123838,11705000
5498,1551225600000000000,30,100209,200746,664,10,153,129000,8123838,1166000
5499,1551225600000000000,30,100209,200751,1259,10,153,119000,8123838,1422000
5500,1551225600000000000,30,100209,200745,663,10,153,89000,8123838,0
5501,1551225600000000000,30,100209,200750,1258,10,153,79000,8123838,1413000
5502,1551227400000000000,30,100209,200747,665,10,153,188000,8123838,11466000
5503,1551227400000000000,30,100209,200752,1260,10,153,168000,8123838,18511000
5504,1551227400000000000,30,100209,200746,664,10,153,129000,8123838,3770000
5505,1551227400000000000,30,100209,200751,1259,10,153,119000,8123838,2111000
5506,1551227400000000000,30,100209,200745,663,10,153,89000,8123838,2355000
5507,1551227400000000000,30,100209,200750,1258,10,153,79000,8123838,1867000
5508,1551229200000000000,20,100583,201801,1426,7,334,49000,8123838,14647000
5509,1551230400000000000,20,100583,201801,1426,7,334,49000,8123838,16184000
5510,1551231600000000000,16,100583,201801,1426,7,334,49000,8123838,10991000
5511,1551247200000000000,20,100651,201972,1444,2,350,74900,8123838,9278000
5512,1551248400000000000,20,100651,201972,1444,2,350,74900,8123838,13664000
5513,1551249600000000000,20,100651,201972,1444,2,350,74900,8123838,18057000
5514,1551250800000000000,30,100302,200980,1142,6,295,99000,8123838,20071000
5515,1551252600000000000,30,100302,200980,1142,6,295,99000,8123838,36719000
5516,1551254400000000000,20,100635,201945,829,5,167,89000,8123838,21220000
5517,1551255600000000000,20,100635,201945,829,5,167,89000,8123838,36331000
5518,1551256800000000000,20,100635,201945,829,5,167,89000,8123838,53199000
5519,1551258000000000000,20,100069,200191,1501,9,365,39900,8123838,19218000
5520,1551259200000000000,20,100069,200191,1501,9,365,39900,8123838,40442000
5521,1551260400000000000,20,100069,200191,1501,9,365,39900,8123838,60707000
5522,1551261600000000000,20,100086,200236,1081,10,275,60900,8123838,21987000
5523,1551262800000000000,20,100086,200236,1081,10,275,60900,8123838,47571000
5524,1551264000000000000,20,100086,200236,1081,10,275,60900,8123838,51867000
5525,1551265200000000000,20,100240,200817,1581,10,389,79900,8123838,17424000
5526,1551266400000000000,20,100240,200817,1581,10,389,79900,8123838,28713000
5527,1551267600000000000,20,100240,200817,1581,10,389,79900,8123838,38633000
5528,1551268800000000000,20,100335,201047,484,7,92,39900,8123838,17820000
5529,1551270000000000000,20,100335,201047,484,7,92,39900,8123838,28439000
5530,1551271200000000000,20,100335,201047,484,7,92,39900,8123838,30218000
5531,1551272400000000000,20,100255,200868,1724,10,430,109800,8123838,20106000
5532,1551273600000000000,20,100255,200868,1724,10,430,109800,8123838,27664000
5533,1551274800000000000,20,100255,200868,1724,10,430,109800,8123838,38432000
5534,1551276000000000000,20,100753,202206,1022,9,249,49900,8123838,21131000
5535,1551277200000000000,20,100753,202206,1022,9,249,49900,8123838,30836000
5536,1551278400000000000,20,100753,202206,1022,9,249,49900,8123838,42092000
5537,1551279600000000000,20,100041,202510,635,3,77,59900,8123838,46395000
5538,1551280800000000000,20,100041,202510,635,3,77,59900,8123838,51658000
5539,1551282000000000000,20,100041,202510,635,3,77,59900,8123838,45477000
5540,1551283200000000000,20,100323,201483,1703,3,418,59900,8123838,19644000
5541,1551284400000000000,20,100323,201483,1703,3,418,59900,8123838,41180000
5542,1551285600000000000,20,100323,201483,1703,3,418,59900,8123838,59601000
5543,1551286800000000000,20,100698,202062,370,3,43,30900,8123838,25412000
5544,1551288000000000000,20,100698,202062,370,3,43,30900,8123838,34599000
5545,1551289200000000000,20,100698,202062,370,3,43,30900,8123838,40457000
5546,1551290400000000000,20,100511,201575,1428,3,396,40900,8123838,41151000
5547,1551291600000000000,20,100511,201575,1428,3,396,40900,8123838,64691000
5548,1551292800000000000,20,100511,201575,1428,3,396,40900,8123838,63027000
5549,1551294000000000000,20,100841,202484,1115,3,291,32900,8123838,39022000
5550,1551295200000000000,20,100841,202484,1115,3,291,32900,8123838,72028000
5551,1551296400000000000,20,100841,202484,1115,3,291,32900,8123838,70875000
5552,1551297600000000000,20,100074,200197,937,8,193,39800,8123838,29342000
5553,1551298800000000000,20,100074,200197,937,8,193,39800,8123838,49730000
5554,1551300000000000000,20,100074,200197,937,8,193,39800,8123838,71801000
5555,1551301200000000000,20,100448,202097,1391,10,382,158000,8123838,18763000
5556,1551301200000000000,20,100448,202092,798,10,382,168000,8123838,4891000
5557,1551301200000000000,20,100448,202099,1393,10,382,148000,8123838,5876000
5558,1551301200000000000,20,100448,202094,799,10,382,158000,8123838,2916000
5559,1551302400000000000,20,100448,202097,1391,10,382,158000,8123838,40921000
5560,1551302400000000000,20,100448,202092,798,10,382,168000,8123838,15186000
5561,1551302400000000000,20,100448,202099,1393,10,382,148000,8123838,8541000
5562,1551302400000000000,20,100448,202094,799,10,382,158000,8123838,4599000
5563,1551303600000000000,20,100448,202097,1391,10,382,158000,8123838,53982000
5564,1551303600000000000,20,100448,202092,798,10,382,168000,8123838,20031000
5565,1551303600000000000,20,100448,202099,1393,10,382,148000,8123838,17045000
5566,1551303600000000000,20,100448,202094,799,10,382,158000,8123838,7412000
5567,1551304800000000000,20,100599,201879,1655,6,410,139000,8123838,42952000
5568,1551306000000000000,20,100599,201879,1655,6,410,139000,8123838,70428000
5569,1551307200000000000,20,100599,201879,1655,6,410,139000,8123838,88843000
5570,1551308400000000000,20,100203,200733,876,0,183,548000,8123838,17690000
5571,1551308400000000000,20,100203,200732,875,0,183,598000,8123838,6469000
5572,1551308400000000000,20,100203,200731,874,0,183,648000,8123838,12225000
5573,1551309600000000000,20,100203,200733,876,0,183,548000,8123838,22113000
5574,1551309600000000000,20,100203,200732,875,0,183,598000,8123838,20917000
5575,1551309600000000000,20,100203,200731,874,0,183,648000,8123838,17448000
5576,1551310800000000000,20,100203,200733,876,0,183,548000,8123838,23577000
5577,1551310800000000000,20,100203,200732,875,0,183,598000,8123838,25732000
5578,1551310800000000000,20,100203,200731,874,0,183,648000,8123838,20939000
5579,1551312000000000000,20,100599,201886,1661,6,410,89000,8123838,14059000
5580,1551312000000000000,20,100599,201907,1677,6,410,89000,8123838,4895000
5581,1551312000000000000,20,100599,201862,1644,6,410,89000,8123838,742000
5582,1551313200000000000,20,100599,201886,1661,6,410,89000,8123838,19233000
5583,1551313200000000000,20,100599,201907,1677,6,410,89000,8123838,4094000
5584,1551313200000000000,20,100599,201862,1644,6,410,89000,8123838,0
5585,1551314400000000000,20,100599,201886,1661,6,410,89000,8123838,27345000
5586,1551314400000000000,20,100599,201907,1677,6,410,89000,8123838,5224000
5587,1551314400000000000,20,100599,201862,1644,6,410,89000,8123838,794000
5588,1551315600000000000,20,100192,200648,533,6,116,69900,8123838,7647000
5589,1551316800000000000,20,100192,200648,533,6,116,69900,8123838,19428000
5590,1551318000000000000,16,100192,200648,533,6,116,69900,8123838,14392000
5591,1551333600000000000,20,100134,200365,438,5,67,39000,8123838,8153000
5592,1551334800000000000,20,100134,200365,438,5,67,39000,8123838,13758000
5593,1551336000000000000,20,100134,200365,438,5,67,39000,8123838,23706000
5594,1551337200000000000,20,100458,201414,1568,7,385,29900,8123838,13410000
5595,1551338400000000000,20,100458,201414,1568,7,385,29900,8123838,18873000
5596,1551339600000000000,20,100458,201414,1568,7,385,29900,8123838,23108000
5597,1551340800000000000,20,100753,202206,1022,9,249,49900,8123838,18799000
5598,1551342000000000000,20,100753,202206,1022,9,249,49900,8123838,30637000
5599,1551343200000000000,20,100753,202206,1022,9,249,49900,8123838,42626000
5600,1551344400000000000,30,100427,201339,813,10,413,99000,8123838,13157000
5601,1551344400000000000,30,100427,201340,1405,10,413,94000,8123838,14266000
5602,1551346200000000000,30,100427,201339,813,10,413,99000,8123838,29357000
5603,1551346200000000000,30,100427,201340,1405,10,413,94000,8123838,33267000
5604,1551348000000000000,20,100837,202465,805,10,383,218000,8123838,7913000
5605,1551348000000000000,20,100837,202478,1399,10,383,208000,8123838,6050000
5606,1551348000000000000,20,100837,202468,807,10,383,208000,8123838,0
5607,1551348000000000000,20,100837,202471,1262,10,383,198000,8123838,1483000
5608,1551349200000000000,20,100837,202465,805,10,383,218000,8123838,15773000
5609,1551349200000000000,20,100837,202478,1399,10,383,208000,8123838,9799000
5610,1551349200000000000,20,100837,202468,807,10,383,208000,8123838,7555000
5611,1551349200000000000,20,100837,202471,1262,10,383,198000,8123838,4338000
5612,1551350400000000000,20,100837,202465,805,10,383,218000,8123838,18136000
5613,1551350400000000000,20,100837,202478,1399,10,383,208000,8123838,11293000
5614,1551350400000000000,20,100837,202468,807,10,383,208000,8123838,5304000
5615,1551350400000000000,20,100837,202471,1262,10,383,198000,8123838,5767000
5616,1551351600000000000,20,100814,202420,923,7,185,159000,8123838,10705000
5617,1551352800000000000,20,100814,202420,923,7,185,159000,8123838,25108000
5618,1551354000000000000,20,100814,202420,923,7,185,159000,8123838,27242000
5619,1551355200000000000,20,100086,200236,1081,10,275,60900,8123838,16989000
5620,1551356400000000000,20,100086,200236,1081,10,275,60900,8123838,38447000
5621,1551357600000000000,20,100086,200236,1081,10,275,60900,8123838,51067000
5622,1551358800000000000,20,100201,200684,1186,5,303,49800,8123838,18623000
5623,1551360000000000000,20,100201,200684,1186,5,303,49800,8123838,22300000
5624,1551361200000000000,20,100201,200684,1186,5,303,49800,8123838,36967000
5625,1551362400000000000,20,100321,201023,1604,2,397,77000,8123838,26845000
5626,1551363600000000000,20,100321,201023,1604,2,397,77000,8123838,48486000
5627,1551364800000000000,20,100321,201023,1604,2,397,77000,8123838,55660000
5628,1551366000000000000,30,100080,200218,1043,6,258,79900,8123838,33093000
5629,1551367800000000000,30,100080,200218,1043,6,258,79900,8123838,54785000
5630,1551369600000000000,20,100745,202184,1504,3,368,40900,8123838,17261000
5631,1551370800000000000,20,100745,202184,1504,3,368,40900,8123838,25513000
5632,1551372000000000000,20,100745,202184,1504,3,368,40900,8123838,38370000
5633,1551373200000000000,20,100801,202365,826,3,164,59900,8123838,22025000
5634,1551374400000000000,20,100801,202365,826,3,164,59900,8123838,27208000
5635,1551375600000000000,20,100801,202365,826,3,164,59900,8123838,41459000
5636,1551376800000000000,20,100253,200864,1047,3,260,30900,8123838,32726000
5637,1551378000000000000,20,100253,200864,1047,3,260,30900,8123838,42378000
5638,1551379200000000000,20,100253,200864,1047,3,260,30900,8123838,61830000
5639,1551380400000000000,20,100599,201886,1661,6,410,89000,8123838,19249000
5640,1551380400000000000,20,100599,201907,1677,6,410,89000,8123838,4875000
5641,1551380400000000000,20,100599,201862,1644,6,410,89000,8123838,1170000
5642,1551381600000000000,20,100599,201886,1661,6,410,89000,8123838,41416000
5643,1551381600000000000,20,100599,201907,1677,6,410,89000,8123838,10072000
5644,1551381600000000000,20,100599,201862,1644,6,410,89000,8123838,2621000
5645,1551382800000000000,20,100599,201886,1661,6,410,89000,8123838,42958000
5646,1551382800000000000,20,100599,201907,1677,6,410,89000,8123838,10397000
5647,1551382800000000000,20,100599,201862,1644,6,410,89000,8123838,4490000
5648,1551384000000000000,20,100502,201545,107,0,428,649000,8123838,0
5649,1551384000000000000,20,100502,201528,57,0,428,749000,8123838,0
5650,1551384000000000000,20,100502,201546,108,0,428,1099000,8123838,5082000
5651,1551384000000000000,20,100502,201529,58,0,428,1199000,8123838,1880000
5652,1551384000000000000,20,100502,201547,109,0,428,1399000,8123838,6458000
5653,1551384000000000000,20,100502,201530,59,0,428,1499000,8123838,2338000
5654,1551385200000000000,20,100502,201545,107,0,428,649000,8123838,5990000
5655,1551385200000000000,20,100502,201528,57,0,428,749000,8123838,1192000
5656,1551385200000000000,20,100502,201546,108,0,428,1099000,8123838,15147000
5657,1551385200000000000,20,100502,201529,58,0,428,1199000,8123838,7372000
5658,1551385200000000000,20,100502,201547,109,0,428,1399000,8123838,14997000
5659,1551385200000000000,20,100502,201530,59,0,428,1499000,8123838,2338000
5660,1551386400000000000,20,100502,201545,107,0,428,649000,8123838,2029000
5661,1551386400000000000,20,100502,201528,57,0,428,749000,8123838,3477000
5662,1551386400000000000,20,100502,201546,108,0,428,1099000,8123838,10113000
5663,1551386400000000000,20,100502,201529,58,0,428,1199000,8123838,5542000
5664,1551386400000000000,20,100502,201547,109,0,428,1399000,8123838,6455000
5665,1551386400000000000,20,100502,201530,59,0,428,1499000,8123838,2339000
5666,1551387600000000000,20,100148,200497,1273,1,15,1300000,8123838,0
5667,1551387600000000000,20,100148,200430,675,1,15,1440000,8123838,3726000
5668,1551387600000000000,20,100148,200506,1275,1,15,1900000,8123838,4908000
5669,1551387600000000000,20,100148,200439,677,1,15,2130000,8123838,16398000
5670,1551387600000000000,20,100148,200515,1277,1,15,2700000,8123838,0
5671,1551387600000000000,20,100148,200448,679,1,15,2990000,8123838,0
5672,1551388800000000000,20,100148,200497,1273,1,15,1300000,8123838,19945000
5673,1551388800000000000,20,100148,200430,675,1,15,1440000,8123838,11103000
5674,1551388800000000000,20,100148,200506,1275,1,15,1900000,8123838,58347000
5675,1551388800000000000,20,100148,200439,677,1,15,2130000,8123838,5499000
5676,1551388800000000000,20,100148,200515,1277,1,15,2700000,8123838,0
5677,1551388800000000000,20,100148,200448,679,1,15,2990000,8123838,7710000
5678,1551390000000000000,20,100148,200497,1273,1,15,1300000,8123838,3366000
5679,1551390000000000000,20,100148,200430,675,1,15,1440000,8123838,18454000
5680,1551390000000000000,20,100148,200506,1275,1,15,1900000,8123838,58347000
5681,1551390000000000000,20,100148,200439,677,1,15,2130000,8123838,60095000
5682,1551390000000000000,20,100148,200515,1277,1,15,2700000,8123838,13879000
5683,1551390000000000000,20,100148,200448,679,1,15,2990000,8123838,0
5684,1551391200000000000,20,100148,200532,1285,1,15,439000,8123838,25579000
5685,1551391200000000000,20,100148,200464,687,1,15,489000,8123838,23903000
5686,1551392400000000000,20,100148,200532,1285,1,15,439000,8123838,34155000
5687,1551392400000000000,20,100148,200464,687,1,15,489000,8123838,28621000
5688,1551393600000000000,20,100148,200532,1285,1,15,439000,8123838,42665000
5689,1551393600000000000,20,100148,200464,687,1,15,489000,8123838,25387000
5690,1551394800000000000,20,100501,201514,452,5,74,189000,8123838,34255000
5691,1551396000000000000,20,100501,201514,452,5,74,189000,8123838,41495000
5692,1551397200000000000,20,100501,201514,452,5,74,189000,8123838,56896000
5693,1551398400000000000,20,100203,200733,876,0,183,548000,7906540,11811000
5694,1551398400000000000,20,100203,200732,875,0,183,598000,7906540,8073000
5695,1551398400000000000,20,100203,200731,874,0,183,648000,7906540,7007000
5696,1551399600000000000,20,100203,200733,876,0,183,548000,7906540,14750000
5697,1551399600000000000,20,100203,200732,875,0,183,598000,7906540,20917000
5698,1551399600000000000,20,100203,200731,874,0,183,648000,7906540,17446000
5699,1551400800000000000,20,100203,200733,876,0,183,548000,7906540,22107000
5700,1551400800000000000,20,100203,200732,875,0,183,598000,7906540,12891000
5701,1551400800000000000,20,100203,200731,874,0,183,648000,7906540,15699000
5702,1551402000000000000,20,100248,200843,206,7,14,49900,7872910,8996000
5703,1551403200000000000,20,100248,200843,206,7,14,49900,7872910,12291000
5704,1551404400000000000,16,100248,200843,206,7,14,49900,7872910,12075000
5705,1551420000000000000,20,100226,200785,367,5,36,59800,7687510,10134000
5706,1551421200000000000,20,100226,200785,367,5,36,59800,7687510,19232000
5707,1551422400000000000,20,100226,200785,367,5,36,59800,7687510,28066000
5708,1551423600000000000,20,100444,202279,1555,6,379,109900,7644460,9830000
5709,1551424800000000000,20,100444,202279,1555,6,379,109900,7644460,23236000
5710,1551426000000000000,20,100444,202279,1555,6,379,109900,7644460,41161000
5711,1551427200000000000,20,100458,201411,1566,7,385,34000,7654550,16325000
5712,1551428400000000000,20,100458,201411,1566,7,385,34000,7654550,27437000
5713,1551429600000000000,20,100458,201411,1566,7,385,34000,7654550,34253000
5714,1551430800000000000,20,100814,202401,909,7,185,59000,7679650,15502000
5715,1551432000000000000,20,100814,202401,909,7,185,59000,7679650,25258000
5716,1551433200000000000,20,100814,202401,909,7,185,59000,7679650,30832000
5717,1551434400000000000,20,100069,200191,1501,9,365,39900,7693900,31917000
5718,1551435600000000000,20,100069,200191,1501,9,365,39900,7693900,64052000
5719,1551436800000000000,20,100069,200191,1501,9,365,39900,7693900,87125000
5720,1551438000000000000,20,100448,202097,1391,10,382,158000,7708900,14777000
5721,1551438000000000000,20,100448,202092,798,10,382,168000,7708900,7340000
5722,1551438000000000000,20,100448,202099,1393,10,382,148000,7708900,2708000
5723,1551438000000000000,20,100448,202094,799,10,382,158000,7708900,2311000
5724,1551439200000000000,20,100448,202097,1391,10,382,158000,7708900,31196000
5725,1551439200000000000,20,100448,202092,798,10,382,168000,7708900,14563000
5726,1551439200000000000,20,100448,202099,1393,10,382,148000,7708900,13890000
5727,1551439200000000000,20,100448,202094,799,10,382,158000,7708900,3441000
5728,1551440400000000000,20,100448,202097,1391,10,382,158000,7708900,56681000
5729,1551440400000000000,20,100448,202092,798,10,382,168000,7708900,12122000
5730,1551440400000000000,20,100448,202099,1393,10,382,148000,7708900,21778000
5731,1551440400000000000,20,100448,202094,799,10,382,158000,7708900,6267000
5732,1551441600000000000,20,100294,200954,967,10,210,39900,7741070,24929000
5733,1551442800000000000,20,100294,200954,967,10,210,39900,7741070,41196000
5734,1551444000000000000,20,100294,200954,967,10,210,39900,7741070,40316000
5735,1551445200000000000,20,100511,201575,1428,3,396,40900,7755950,48145000
5736,1551446400000000000,20,100511,201575,1428,3,396,40900,7755950,59281000
5737,1551447600000000000,20,100511,201575,1428,3,396,40900,7755950,90958000
5738,1551448800000000000,20,100074,200197,937,8,193,39800,7773280,20845000
5739,1551450000000000000,20,100074,200197,937,8,193,39800,7773280,34461000
5740,1551451200000000000,20,100074,200197,937,8,193,39800,7773280,55094000
5741,1551452400000000000,20,100765,202231,722,10,133,289000,7787830,4945000
5742,1551452400000000000,20,100765,202235,1257,10,133,279000,7787830,1914000
5743,1551452400000000000,20,100765,202227,662,10,133,219000,7787830,6575000
5744,1551452400000000000,20,100765,202233,1256,10,133,209000,7787830,4155000
5745,1551453600000000000,20,100765,202231,722,10,133,289000,7787830,15633000
5746,1551453600000000000,20,100765,202235,1257,10,133,279000,7787830,5774000
5747,1551453600000000000,20,100765,202227,662,10,133,219000,7787830,8087000
5748,1551453600000000000,20,100765,202233,1256,10,133,209000,7787830,6264000
5749,1551454800000000000,20,100765,202231,722,10,133,289000,7787830,14642000
5750,1551454800000000000,20,100765,202235,1257,10,133,279000,7787830,5642000
5751,1551454800000000000,20,100765,202227,662,10,133,219000,7787830,16047000
5752,1551454800000000000,20,100765,202233,1256,10,133,209000,7787830,23611000
5753,1551456000000000000,20,100704,202069,430,3,64,39900,7800270,36477000
5754,1551457200000000000,20,100704,202069,430,3,64,39900,7800270,60797000
5755,1551458400000000000,20,100704,202069,430,3,64,39900,7800270,63617000
5756,1551459600000000000,20,100637,202074,1112,3,289,40900,7806790,38488000
5757,1551460800000000000,20,100637,202074,1112,3,289,40900,7806790,58653000
5758,1551462000000000000,20,100637,202074,1112,3,289,40900,7806790,63388000
5759,1551463200000000000,20,100177,202449,1445,3,347,59900,7806630,32518000
5760,1551464400000000000,20,100177,202449,1445,3,347,59900,7806630,52660000
5761,1551465600000000000,20,100177,202449,1445,3,347,59900,7806630,61333000
5762,1551466800000000000,20,100275,200903,650,6,155,99000,7803970,16137000
5763,1551468000000000000,20,100275,200903,650,6,155,99000,7803970,33921000
5764,1551469200000000000,20,100275,200903,650,6,155,99000,7803970,56928000
5765,1551470400000000000,20,100501,201514,452,5,74,189000,7803530,12025000
5766,1551471600000000000,20,100501,201514,452,5,74,189000,7803530,29248000
5767,1551472800000000000,20,100501,201514,452,5,74,189000,7803530,57577000
5768,1551474000000000000,20,100148,200552,1297,1,15,1409000,7787570,15668000
5769,1551474000000000000,20,100148,200485,700,1,15,1549000,7787570,12991000
5770,1551475200000000000,20,100148,200552,1297,1,15,1409000,7787570,74233000
5771,1551475200000000000,20,100148,200485,700,1,15,1549000,7787570,34467000
5772,1551476400000000000,20,100148,200552,1297,1,15,1409000,7787570,74289000
5773,1551476400000000000,20,100148,200485,700,1,15,1549000,7787570,60293000
5774,1551477600000000000,20,100572,201758,1342,1,200,999000,7757310,2767000
5775,1551477600000000000,20,100572,201706,748,1,200,1089000,7757310,5978000
5776,1551477600000000000,20,100572,201756,1341,1,200,1259000,7757310,6940000
5777,1551477600000000000,20,100572,201704,747,1,200,1349000,7757310,14763000
5778,1551478800000000000,20,100572,201758,1342,1,200,999000,7757310,13634000
5779,1551478800000000000,20,100572,201706,748,1,200,1089000,7757310,6006000
5780,1551478800000000000,20,100572,201756,1341,1,200,1259000,7757310,20636000
5781,1551478800000000000,20,100572,201704,747,1,200,1349000,7757310,36888000
5782,1551480000000000000,20,100572,201758,1342,1,200,999000,7757310,16351000
5783,1551480000000000000,20,100572,201706,748,1,200,1089000,7757310,11961000
5784,1551480000000000000,20,100572,201756,1341,1,200,1259000,7757310,17260000
5785,1551480000000000000,20,100572,201704,747,1,200,1349000,7757310,40309000
5786,1551481200000000000,20,100500,201510,80,0,204,499000,7713720,10257000
5787,1551481200000000000,20,100500,201504,28,0,204,549000,7713720,4265000
5788,1551481200000000000,20,100500,201509,79,0,204,549000,7713720,4262000
5789,1551481200000000000,20,100500,201503,27,0,204,599000,7713720,1581000
5790,1551481200000000000,20,100500,201508,78,0,204,599000,7713720,0
5791,1551481200000000000,20,100500,201502,26,0,204,649000,7713720,1709000
5792,1551482400000000000,20,100500,201510,80,0,204,499000,7713720,16631000
5793,1551482400000000000,20,100500,201504,28,0,204,549000,7713720,8475000
5794,1551482400000000000,20,100500,201509,79,0,204,549000,7713720,11281000
5795,1551482400000000000,20,100500,201503,27,0,204,599000,7713720,3118000
5796,1551482400000000000,20,100500,201508,78,0,204,599000,7713720,13845000
5797,1551482400000000000,20,100500,201502,26,0,204,649000,7713720,1709000
5798,1551483600000000000,20,100500,201510,80,0,204,499000,7713720,12810000
5799,1551483600000000000,20,100500,201504,28,0,204,549000,7713720,19711000
5800,1551483600000000000,20,100500,201509,79,0,204,549000,7713720,11279000
5801,1551483600000000000,20,100500,201503,27,0,204,599000,7713720,9248000
5802,1551483600000000000,20,100500,201508,78,0,204,599000,7713720,7714000
5803,1551483600000000000,20,100500,201502,26,0,204,649000,7713720,5033000
5804,1551484800000000000,20,100377,201222,417,7,57,59900,7687850,7761000
5805,1551484800000000000,20,100377,201228,422,7,57,59900,7687850,4425000
5806,1551486000000000000,20,100377,201222,417,7,57,59900,7687850,18662000
5807,1551486000000000000,20,100377,201228,422,7,57,59900,7687850,9419000
5808,1551487200000000000,20,100377,201222,417,7,57,59900,7687850,25985000
5809,1551487200000000000,20,100377,201228,422,7,57,59900,7687850,13958000
5810,1551488400000000000,20,100596,201832,1510,6,370,79000,7669170,7263000
5811,1551488400000000000,20,100596,201836,1512,6,370,79000,7669170,1363000
5812,1551488400000000000,20,100596,201834,1511,6,370,79000,7669170,2681000
5813,1551489600000000000,20,100596,201832,1510,6,370,79000,7669170,8932000
5814,1551489600000000000,20,100596,201836,1512,6,370,79000,7669170,1696000
5815,1551489600000000000,20,100596,201834,1511,6,370,79000,7669170,1368000
5816,1551490800000000000,16,100596,201832,1510,6,370,79000,7669170,12557000
5817,1551490800000000000,16,100596,201836,1512,6,370,79000,7669170,3338000
5818,1551490800000000000,16,100596,201834,1511,6,370,79000,7669170,2995000
5819,1551506400000000000,20,100814,202402,910,7,185,49000,7551460,8032000
5820,1551507600000000000,20,100814,202402,910,7,185,49000,7551460,12122000
5821,1551508800000000000,20,100814,202402,910,7,185,49000,7551460,15536000
5822,1551510000000000000,30,100302,200980,1142,6,295,99000,7552410,27911000
5823,1551511800000000000,30,100302,200980,1142,6,295,99000,7552410,53059000
5824,1551513600000000000,20,100086,200236,1081,10,275,60900,7604230,24796000
5825,1551514800000000000,20,100086,200236,1081,10,275,60900,7604230,46318000
5826,1551516000000000000,20,100086,200236,1081,10,275,60900,7604230,55762000
5827,1551517200000000000,20,100335,201047,484,7,92,39900,7658980,23453000
5828,1551518400000000000,20,100335,201047,484,7,92,39900,7658980,31084000
5829,1551519600000000000,20,100335,201047,484,7,92,39900,7658980,43098000
5830,1551520800000000000,20,100214,200760,1070,7,269,49000,7701320,26184000
5831,1551522000000000000,20,100214,200760,1070,7,269,49000,7701320,42714000
5832,1551523200000000000,20,100214,200760,1070,7,269,49000,7701320,44641000
